,Links,Name,Rating,Cuisines,Reviews,Avg waiting time,Cost / Person
971,https://www.zomato.com/nagpur/indigo-the-finest-indian-food-sitabuldi/order,Indigo - The Finest Indian Food,3.9,"['North Indian', ' Chinese']",35,35,250
972,https://www.zomato.com/nagpur/cream-corner-ramdaspeth/order,Cream Corner,3.4,['North Indian'],689,33,150
973,https://www.zomato.com/nagpur/the-bukhara-wardha-road/order,The Bukhara,,"['North Indian', ' Mughlai']",-99,27,400
974,https://www.zomato.com/nagpur/mishra-paan-shop-ravi-nagar/order,Mishra Paan Shop,4.2,['Paan'],377,46,50
975,https://www.zomato.com/nagpur/kalpataru-hotel-hardeo-sitabuldi/order,Kalpataru - Hotel Hardeo,3.2,"['North Indian', ' Mughlai', ' Desserts']",112,30,450
976,https://www.zomato.com/nagpur/biryani-specialist-dharampeth/order,Biryani Specialist,3.6,"['Biryani', ' Chinese']",1621,35,200
977,https://www.zomato.com/nagpur/krish-chinese-gayatri-nagar/order,Krish Chinese,3.5,"['Chinese', ' Rolls']",421,47,100
978,https://www.zomato.com/nagpur/saffron-sweets-and-restaurant-ayodhya-nagar/order,Saffron Sweets And Restaurant,4.1,"['North Indian', ' South Indian', ' Fast Food']",905,43,150
979,https://www.zomato.com/nagpur/cakes-for-you-manish-nagar/order,Cakes For You,4.3,['Bakery'],91,37,350
980,https://www.zomato.com/nagpur/hong-kong-family-restaurant-sadar/order,Hong Kong Family Restaurant,3.3,"['Chinese', ' Rolls', ' North Indian']",273,28,100
981,https://www.zomato.com/nagpur/heritage-plaza-biryani-restaurant-ayodhya-nagar/order,Heritage Plaza Biryani Restaurant,3.9,"['North Indian', ' Biryani']",2139,35,150
982,https://www.zomato.com/nagpur/shree-hari-restaurant-gandhibagh/order,Shree Hari Restaurant,,"['North Indian', ' Rajasthani']",Not,34,100
983,https://www.zomato.com/nagpur/healthalicious-sadar/order,Healthalicious,4.1,"['Continental', ' North Indian', ' Healthy Food', ' Chinese']",2454,40,300
984,https://www.zomato.com/nagpur/runway712-ramdaspeth/order,Runway712,3.8,"['Street Food', ' Fast Food', ' Pizza', ' Burger', ' Sandwich', ' Beverages']",611,36,150
985,https://www.zomato.com/nagpur/shree-ganesh-restaurant-wardhaman-nagar/order,Shree Ganesh Restaurant,3.3,"['Chinese', ' North Indian', ' Beverages', ' South Indian']",842,36,100
986,https://www.zomato.com/nagpur/ruchkar-assal-maharashtrian-vyanjan-bajaj-nagar/order,Ruchkar Assal Maharashtrian Vyanjan,3.8,"['Maharashtrian', ' North Indian', ' Chinese', ' Biryani', ' Desserts']",744,42,250
987,https://www.zomato.com/nagpur/indigo-the-finest-indian-food-sitabuldi/order,Indigo - The Finest Indian Food,3.9,"['North Indian', ' Chinese']",35,35,250
988,https://www.zomato.com/nagpur/cream-corner-ramdaspeth/order,Cream Corner,3.4,['North Indian'],689,33,150
989,https://www.zomato.com/nagpur/the-bukhara-wardha-road/order,The Bukhara,,"['North Indian', ' Mughlai']",-99,27,400
990,https://www.zomato.com/nagpur/mishra-paan-shop-ravi-nagar/order,Mishra Paan Shop,4.2,['Paan'],377,46,50
991,https://www.zomato.com/nagpur/kalpataru-hotel-hardeo-sitabuldi/order,Kalpataru - Hotel Hardeo,3.2,"['North Indian', ' Mughlai', ' Desserts']",112,30,450
992,https://www.zomato.com/nagpur/biryani-specialist-dharampeth/order,Biryani Specialist,3.6,"['Biryani', ' Chinese']",1621,35,200
993,https://www.zomato.com/nagpur/krish-chinese-gayatri-nagar/order,Krish Chinese,3.5,"['Chinese', ' Rolls']",421,47,100
994,https://www.zomato.com/nagpur/saffron-sweets-and-restaurant-ayodhya-nagar/order,Saffron Sweets And Restaurant,4.1,"['North Indian', ' South Indian', ' Fast Food']",905,43,150
995,https://www.zomato.com/nagpur/cakes-for-you-manish-nagar/order,Cakes For You,4.3,['Bakery'],91,37,350
996,https://www.zomato.com/nagpur/hong-kong-family-restaurant-sadar/order,Hong Kong Family Restaurant,3.3,"['Chinese', ' Rolls', ' North Indian']",273,28,100
997,https://www.zomato.com/nagpur/heritage-plaza-biryani-restaurant-ayodhya-nagar/order,Heritage Plaza Biryani Restaurant,3.9,"['North Indian', ' Biryani']",2139,35,150
998,https://www.zomato.com/nagpur/shree-hari-restaurant-gandhibagh/order,Shree Hari Restaurant,,"['North Indian', ' Rajasthani']",Not,34,100
999,https://www.zomato.com/nagpur/healthalicious-sadar/order,Healthalicious,4.1,"['Continental', ' North Indian', ' Healthy Food', ' Chinese']",2454,40,300
1000,https://www.zomato.com/nagpur/runway712-ramdaspeth/order,Runway712,3.8,"['Street Food', ' Fast Food', ' Pizza', ' Burger', ' Sandwich', ' Beverages']",611,36,150
1001,https://www.zomato.com/nagpur/shree-ganesh-restaurant-wardhaman-nagar/order,Shree Ganesh Restaurant,3.3,"['Chinese', ' North Indian', ' Beverages', ' South Indian']",842,36,100
1002,https://www.zomato.com/nagpur/ruchkar-assal-maharashtrian-vyanjan-bajaj-nagar/order,Ruchkar Assal Maharashtrian Vyanjan,3.8,"['Maharashtrian', ' North Indian', ' Chinese', ' Biryani', ' Desserts']",744,42,250
1003,https://www.zomato.com/nagpur/delicious-food-sadar/order,Delicious Food,3.1,['South Indian'],28,28,100
1004,https://www.zomato.com/nagpur/wow-bakery-mankapur/order,Wow Bakery,3.2,"['Bakery', ' Fast Food', ' Chinese']",40,47,100
1005,https://www.zomato.com/nagpur/cafe-panda-ayodhya-nagar/order,Cafe Panda,3.6,"['Cafe', ' Pizza', ' Burger', ' Sandwich', ' Fast Food', ' Tea', ' Beverages']",1278,32,150
1006,https://www.zomato.com/nagpur/mr-momos-sitabuldi/order,Mr. Momo's,3.4,"['Momos', ' Fast Food']",49,40,150
1007,https://www.zomato.com/nagpur/krazy-pizza-jaripatka/order,Krazy Pizza,3.8,"['Pizza', ' Fast Food']",451,41,200
1008,https://www.zomato.com/nagpur/choc-elito-chocolatier-mankapur/order,Choc-Elito Chocolatier,3.9,['Desserts'],14,40,300
1009,https://www.zomato.com/nagpur/jyotis-kitchen-gandhibagh/order,Jyoti's Kitchen,3.9,"['North Indian', ' Maharashtrian']",199,35,100
1010,https://www.zomato.com/nagpur/jagdamba-cakes-snacks-jaripatka/order,Jagdamba Cakes & Snacks,3.3,"['Bakery', ' Fast Food', ' Beverages', ' Desserts']",17,30,100
1011,https://www.zomato.com/nagpur/cake-on-place-gandhibagh/order,Cake On Place,3.5,"['Bakery', ' Desserts']",75,27,100
1012,https://www.zomato.com/nagpur/sarita-mess-tiffin-services-ravi-nagar/order,Sarita Mess & Tiffin Services,,['North Indian'],-99,32,100
1013,https://www.zomato.com/nagpur/mocha-sky-wardha-road/order,Mocha Sky,4.1,"['North Indian', ' Continental']",273,57,300
1014,https://www.zomato.com/nagpur/imperial-cakes-nandanvan/order,Imperial Cakes,3.5,['Bakery'],32,30,350
1015,https://www.zomato.com/nagpur/khvayyaa-restaurant-wardha-road/order,Khvayyaa Restaurant,3.6,['North Indian'],75,39,50
1016,https://www.zomato.com/nagpur/mr-meals-ayodhya-nagar/order,Mr. Meals,3.5,"['North Indian', ' Biryani', ' Chinese']",535,38,300
1017,https://www.zomato.com/nagpur/hari-om-refreshment-1-ramdaspeth/order,Hari Om Refreshment,,"['North Indian', ' Street Food']",Not,33,50
1018,https://www.zomato.com/nagpur/bbq-times-kitchen-mankapur/order,BBQ Times Kitchen,3.8,"['Chinese', ' North Indian', ' Rolls', ' Biryani']",291,34,350
1019,https://www.zomato.com/nagpur/sarita-mess-tiffin-services-ravi-nagar/order,Sarita Mess & Tiffin Services,,['North Indian'],-99,32,100
1020,https://www.zomato.com/nagpur/mocha-sky-wardha-road/order,Mocha Sky,4.1,"['North Indian', ' Continental']",273,57,300
1021,https://www.zomato.com/nagpur/imperial-cakes-nandanvan/order,Imperial Cakes,3.5,['Bakery'],32,30,350
1022,https://www.zomato.com/nagpur/khvayyaa-restaurant-wardha-road/order,Khvayyaa Restaurant,3.6,['North Indian'],75,39,50
1023,https://www.zomato.com/nagpur/mr-meals-ayodhya-nagar/order,Mr. Meals,3.5,"['North Indian', ' Biryani', ' Chinese']",535,38,300
1024,https://www.zomato.com/nagpur/hari-om-refreshment-1-ramdaspeth/order,Hari Om Refreshment,,"['North Indian', ' Street Food']",Not,33,50
1025,https://www.zomato.com/nagpur/bbq-times-kitchen-mankapur/order,BBQ Times Kitchen,3.8,"['Chinese', ' North Indian', ' Rolls', ' Biryani']",291,34,350
1026,https://www.zomato.com/nagpur/lord-of-barbeque-pratap-nagar/order,Lord of Barbeque,3.4,"['North Indian', ' Biryani', ' Chinese', ' Rolls']",2462,47,150
1027,https://www.zomato.com/nagpur/sindhi-hot-spot-ramdaspeth/order,Sindhi Hot Spot,3.3,"['Chinese', ' Italian', ' Fast Food', ' North Indian', ' Street Food', ' Biryani', ' Mexican', ' Beverages']",640,27,250
1028,https://www.zomato.com/nagpur/mother-sons-fast-food-center-vivekanand-nagar/order,Mother Son's Fast Food Center,3.8,"['Fast Food', ' Street Food', ' Chinese', ' Beverages', ' Sandwich', ' Pizza', ' Burger', ' Rolls']",580,46,100
1029,https://www.zomato.com/nagpur/rajveer-family-restaurant-manish-nagar/order,Rajveer Family Restaurant,3.6,"['North Indian', ' Chinese', ' Biryani']",146,34,350
1030,https://www.zomato.com/nagpur/mad-casa-wardhaman-nagar/order,Mad Casa,3.9,"['Fast Food', ' Pizza', ' Beverages']",301,47,150
1031,https://www.zomato.com/nagpur/hotel-kk-residency-pachpaoli/order,Hotel KK Residency,,['Fast Food'],Not,32,50
1032,https://www.zomato.com/nagpur/veggietude-pratap-nagar/order,Veggietude,4.1,"['North Indian', ' Chinese']",2902,38,200
1033,https://www.zomato.com/nagpur/the-biryani-ka-bhuka-ayodhya-nagar/order,The Biryani Ka Bhuka,3.4,"['Chinese', ' Biryani']",869,40,150
1034,https://www.zomato.com/nagpur/nandanvan-street-house-nandanvan/order,Nandanvan Street House,3.9,"['Cafe', ' Sandwich', ' Pizza', ' Chinese', ' Rolls', ' Burger', ' Beverages']",2697,36,150
1035,https://www.zomato.com/nagpur/mohan-dairy-2-lakadganj/order,Mohan Dairy,4.3,['Desserts'],435,27,100
1036,https://www.zomato.com/nagpur/moms-kitchen-gittikhadan/order,Moms Kitchen,3.6,"['Maharashtrian', ' Chinese', ' North Indian', ' Beverages']",1223,48,150
1037,https://www.zomato.com/nagpur/taj-hindustan-hotel-nandanvan/order,Taj Hindustan Hotel,3.6,"['Biryani', ' Mughlai', ' North Indian']",4086,38,100
1038,https://www.zomato.com/nagpur/chinese-specialist-1-dharampeth/order,Chinese Specialist,3.6,"['Chinese', ' Street Food']",123,35,150
1039,https://www.zomato.com/nagpur/the-little-cafe-hingna-t-point/order,The Little Cafe,,"['Fast Food', ' Beverages']",Not,36,100
1040,https://www.zomato.com/nagpur/foodiezz-snack-attack-1-gittikhadan/order,Foodiezz Snack Attack,3.8,"['Maharashtrian', ' Fast Food']",64,40,100
1041,https://www.zomato.com/nagpur/m-sons-paratha-vivekanand-nagar/order,M Sons Paratha,,"['North Indian', ' Maharashtrian', ' Beverages', ' Street Food']",Not,31,50
1042,https://www.zomato.com/nagpur/neev-ki-rasoi-ramdaspeth/order,Neev Ki Rasoi,3.4,['North Indian'],164,37,150
1043,https://www.zomato.com/nagpur/south-indian-story-lakadganj/order,South Indian Story,3.0,['South Indian'],15,35,100
1044,https://www.zomato.com/nagpur/pure-veg-shud-shakaharie-gandhibagh/order,Pure Veg - Shud Shakaharie,2.7,['North Indian'],16,33,200
1045,https://www.zomato.com/nagpur/tadka-foods-pratap-nagar/order,Tadka Foods,3.9,['North Indian'],16,36,100
1046,https://www.zomato.com/nagpur/foodiezz-snack-attack-1-gittikhadan/order,Foodiezz Snack Attack,3.8,"['Maharashtrian', ' Fast Food']",64,40,100
1047,https://www.zomato.com/nagpur/m-sons-paratha-vivekanand-nagar/order,M Sons Paratha,,"['North Indian', ' Maharashtrian', ' Beverages', ' Street Food']",Not,31,50
1048,https://www.zomato.com/nagpur/neev-ki-rasoi-ramdaspeth/order,Neev Ki Rasoi,3.4,['North Indian'],164,37,150
1049,https://www.zomato.com/nagpur/south-indian-story-lakadganj/order,South Indian Story,3.0,['South Indian'],15,35,100
1050,https://www.zomato.com/nagpur/pure-veg-shud-shakaharie-gandhibagh/order,Pure Veg - Shud Shakaharie,2.7,['North Indian'],16,33,200
1051,https://www.zomato.com/nagpur/tadka-foods-pratap-nagar/order,Tadka Foods,3.9,['North Indian'],16,36,100
1052,https://www.zomato.com/nagpur/rajesh-chinese-center-bajaj-nagar/order,Rajesh Chinese Center,3.9,['Chinese'],533,32,150
1053,https://www.zomato.com/nagpur/om-sai-ram-hot-chips-pratap-nagar/order,Om Sai Ram Hot Chips,3.9,['Finger Food'],107,40,100
1054,https://www.zomato.com/nagpur/deekshithas-momos-and-south-indian-kitchen-pratap-nagar/order,Deekshitha's Momos And South Indian Kitchen,3.8,['South Indian'],36,44,100
1055,https://www.zomato.com/nagpur/wow-cafe-mankapur/order,Wow Cafe,3.6,"['Fast Food', ' Chinese', ' Sandwich', ' Beverages']",264,40,100
1056,https://www.zomato.com/nagpur/cake-valley-ayodhya-nagar/order,Cake Valley,3.9,"['Bakery', ' Desserts']",47,35,100
1057,https://www.zomato.com/nagpur/assal-varhadi-ayodhya-nagar/order,Assal Varhadi,3.9,"['Maharashtrian', ' North Indian']",56,49,100
1058,https://www.zomato.com/nagpur/make-my-cake-gayatri-nagar/order,Make My Cake,3.9,['Bakery'],34,46,100
1059,https://www.zomato.com/nagpur/arya-restaurant-sadar/order,Arya Restaurant,3.9,"['North Indian', ' Continental', ' Chinese', ' Fast Food', ' Desserts', ' Beverages']",23,35,300
1060,https://www.zomato.com/nagpur/mh-49-dharampeth/order,MH-49,3.5,['Fast Food'],74,42,150
1061,https://www.zomato.com/nagpur/pahadi-raasta-ravi-nagar/order,Pahadi Raasta,,['North Indian'],Not,34,250
1062,https://www.zomato.com/nagpur/craving-kitchen-bajaj-nagar/order,Craving Kitchen,,"['Fast Food', ' Chinese', ' Rolls']",Not,32,350
1063,https://www.zomato.com/nagpur/guilty-pleasures-wardhaman-nagar/order,Guilty Pleasures,,"['Bakery', ' Desserts']",Not,32,400
1064,https://www.zomato.com/nagpur/get-fruity-gandhibagh/order,Get Fruity,,"['Fast Food', ' Beverages']",Not,25,100
1065,https://www.zomato.com/nagpur/jagdish-food-corner-mominpura/order,Jagdish Food Corner,,"['North Indian', ' South Indian']",Not,26,100
1066,https://www.zomato.com/nagpur/lights-camera-sandwich-ayodhya-nagar/order,Lights Camera Sandwich,,"['Sandwich', ' Fast Food', ' Beverages']",Not,33,100
1067,https://www.zomato.com/nagpur/food-love-way-sitabuldi/order,Food Love Way,4.2,['Street Food'],275,41,50
1068,https://www.zomato.com/nagpur/tricous-mankapur/order,TriCous,,"['Bakery', ' Desserts']",Not,33,300
1069,https://www.zomato.com/nagpur/le-coquet-dharampeth/order,Le Coquet,4.0,"['Desserts', ' Bakery']",134,25,200
1070,https://www.zomato.com/nagpur/wow-chinese-pratap-nagar/order,Wow Chinese,,['Chinese'],Not,37,200
1071,https://www.zomato.com/nagpur/aanyas-kitchen-pratap-nagar/order,Aanya's Kitchen,,['Fast Food'],Not,36,100
1072,https://www.zomato.com/nagpur/dessert-queen-jaripatka/order,Dessert Queen,4.0,"['Pizza', ' Sandwich', ' Fast Food', ' Ice Cream', ' Beverages']",71,44,100
1073,https://www.zomato.com/nagpur/gokul-restaurant-pachpaoli/order,Gokul Restaurant,3.5,"['North Indian', ' South Indian', ' Maharashtrian']",19,40,100
1074,https://www.zomato.com/nagpur/shyam-bhandar-1-gandhibagh/order,Shyam Bhandar,,"['Chinese', ' South Indian', ' Fast Food', ' Street Food', ' Mithai']",-99,27,150
1075,https://www.zomato.com/nagpur/achariz-food-pratap-nagar/order,Achariz Food,3.3,"['North Indian', ' Maharashtrian']",165,37,150
1076,https://www.zomato.com/nagpur/the-chicken-fiery-tcf-seminary-hills/order,The Chicken Fiery (TCF),3.6,"['Fast Food', ' Burger']",34,47,150
1077,https://www.zomato.com/nagpur/saoji-maza-1-ayodhya-nagar/order,Saoji Maza,3.2,['Maharashtrian'],27,37,250
1078,https://www.zomato.com/nagpur/crazy-foods-gandhibagh/order,Crazy Foods,,['Street Food'],Not,24,100
1079,https://www.zomato.com/nagpur/cake-shuffle-ayodhya-nagar/order,Cake Shuffle,,"['Bakery', ' Desserts']",Not,33,150
1080,https://www.zomato.com/nagpur/cake-nice-ayodhya-nagar/order,Cake Nice,,"['Bakery', ' Desserts']",Not,33,400
1081,https://www.zomato.com/nagpur/saurabh-kitchen-nandanvan/order,Saurabh Kitchen,,"['North Indian', ' Fast Food']",Not,31,100
1082,https://www.zomato.com/nagpur/vnh-fresh-tadka-ayodhya-nagar/order,VNH Fresh Tadka,,['Fast Food'],Not,29,150
1083,https://www.zomato.com/nagpur/hot-n-fresh-restaurant-ayodhya-nagar/order,Hot N Fresh Restaurant,,"['South Indian', ' North Indian', ' Street Food', ' Chinese']",Not,34,200
1084,https://www.zomato.com/nagpur/toast-n-tonic-ravi-nagar/order,Toast N Tonic,3.9,"['Sandwich', ' Fast Food', ' Beverages']",22,50,150
1085,https://www.zomato.com/nagpur/cravers-cafe-1-nandanvan/order,Cravers Cafe,3.9,['Sandwich'],52,43,200
1086,https://www.zomato.com/nagpur/tempting-kitchen-ayodhya-nagar/order,Tempting Kitchen,,"['North Indian', ' Fast Food', ' Chinese']",Not,29,100
1087,https://www.zomato.com/nagpur/meal-studio-ramdaspeth/order,Meal Studio,,"['Chinese', ' North Indian', ' Biryani', ' Maharashtrian']",Not,36,200
1088,https://www.zomato.com/nagpur/cafe-aragma-sitabuldi/order,Cafe Aragma,,"['Sandwich', ' Pizza', ' Fast Food', ' Beverages']",Not,25,150
1089,https://www.zomato.com/nagpur/barbeque-hut-gandhibagh/order,Barbeque Hut,3.7,"['North Indian', ' Chinese', ' Continental', ' Biryani', ' Seafood', ' Fast Food', ' South Indian']",1525,32,150
1090,https://www.zomato.com/nagpur/dawat-restaurant-manish-nagar/order,Dawat Restaurant,3.8,"['North Indian', ' Maharashtrian', ' Biryani']",4581,33,150
1091,https://www.zomato.com/nagpur/kunal-saoji-lakadganj/order,Kunal Saoji,3.3,"['Maharashtrian', ' North Indian']",128,35,150
1092,https://www.zomato.com/nagpur/aashnis-sandwich-co-ayodhya-nagar/order,Aashni's Sandwich & Co,,"['Sandwich', ' Fast Food']",-99,29,200
1093,https://www.zomato.com/nagpur/temptation-wardhaman-nagar/order,Temptation,3.6,"['Pizza', ' Fast Food', ' Sandwich', ' Beverages']",32,45,100
1094,https://www.zomato.com/nagpur/spice-mystery-paratha-express-vivekanand-nagar/order,Spice Mystery Paratha Express,,['North Indian'],Not,47,100
1095,https://www.zomato.com/nagpur/aashnis-burger-barn-ayodhya-nagar/order,Aashni's Burger Barn,3.3,"['Burger', ' Fast Food', ' Pizza', ' Sandwich']",143,41,200
1096,https://www.zomato.com/nagpur/eshan-foods-ramdaspeth/order,Eshan Foods,,"['Maharashtrian', ' North Indian', ' Mughlai']",Not,28,100
1097,https://www.zomato.com/nagpur/aaswad-foods-pratap-nagar/order,Aaswad Foods,,['Maharashtrian'],Not,37,100
1098,https://www.zomato.com/nagpur/only-4-you-cafe-and-restro-ayodhya-nagar/order,Only 4 You Cafe And Restro,3.0,"['Fast Food', ' South Indian', ' Beverages']",37,45,100
1099,https://www.zomato.com/nagpur/surya-bakers-nandanvan/order,Surya Bakers,,"['Bakery', ' Desserts']",Not,31,200
1100,https://www.zomato.com/nagpur/bhavya-foods-gayatri-nagar/order,Bhavya Foods,,"['Chinese', ' Fast Food']",Not,34,100
1101,https://www.zomato.com/nagpur/rollsutraaa-dharampeth/order,Rollsutraaa,3.6,['Rolls'],30,42,250
1102,https://www.zomato.com/nagpur/yoginee-restaurant-sitabuldi/order,Yoginee Restaurant,,"['Chinese', ' North Indian']",Not,33,200
1103,https://www.zomato.com/nagpur/muscleheadon-the-health-cafe-ramdaspeth/order,Muscleheadon The Health Cafe,3.1,"['Cafe', ' Healthy Food', ' Desserts', ' Beverages']",41,31,250
1104,https://www.zomato.com/nagpur/tanuj-biryani-center-civil-lines/order,Tanuj Biryani Center,3.9,"['Biryani', ' North Indian']",12,27,100
1105,https://www.zomato.com/nagpur/sizzling-snacks-and-bakery-jagrut-nagar/order,Sizzling Snacks And Bakery,3.6,"['Bakery', ' Fast Food']",99,39,100
1106,https://www.zomato.com/nagpur/swad-saoji-kitchen-pratap-nagar/order,Swad Saoji Kitchen,,['Maharashtrian'],Not,34,100
1107,https://www.zomato.com/nagpur/samosa-grid-wardha-road/order,Samosa Grid,3.9,['Street Food'],30,51,50
1108,https://www.zomato.com/nagpur/aaswad-family-restaurant-manish-nagar/order,Aaswad Family Restaurant,,"['North Indian', ' Mughlai', ' Chinese', ' Maharashtrian']",-99,40,150
1109,https://www.zomato.com/nagpur/the-maggi-world-ayodhya-nagar/order,The Maggi World,3.9,['Fast Food'],21,42,150
1110,https://www.zomato.com/nagpur/lovelys-pratap-nagar/order,Lovely's,,"['Desserts', ' Beverages']",Not,37,40
1111,https://www.zomato.com/nagpur/snax-in-jaripatka/order,Snax.in,,['Street Food'],Not,30,50
1112,https://www.zomato.com/nagpur/king-sandwich-specialist-dharampeth/order,King Sandwich Specialist,,"['Sandwich', ' Chinese', ' Fast Food', ' Street Food']",Not,42,100
1113,https://www.zomato.com/nagpur/kings-momos-hut-dharampeth/order,Kings Momos Hut,,['Momos'],Not,44,200
1114,https://www.zomato.com/nagpur/cherry-on-the-cake-ayodhya-nagar/order,Cherry On The Cake,,['Bakery'],Not,31,300
1115,https://www.zomato.com/nagpur/jaffers-biryani-and-fast-food-center-amravati-road/order,Jaffer's Biryani And Fast food Center,3.9,"['Biryani', ' North Indian', ' Chinese']",20,46,150
1116,https://www.zomato.com/nagpur/momos-4-u-mohan-nagar/order,Momos 4 U,,"['Momos', ' Ice Cream', ' Beverages']",-99,28,150
1117,https://www.zomato.com/nagpur/the-hot-momo-dharampeth/order,The Hot Momo,,['Momos'],-99,28,150
1118,https://www.zomato.com/nagpur/cake-studio-by-juhis-kitchen-bajaj-nagar/order,Cake Studio By Juhi's Kitchen,3.9,"['Bakery', ' Desserts']",27,35,100
1119,https://www.zomato.com/nagpur/om-shree-foods-services-ayodhya-nagar/order,Om Shree Foods Services,,['North Indian'],Not,36,150
1120,https://www.zomato.com/nagpur/m-rehan-chicken-point-pachpaoli/order,M. Rehan Chicken Point,,"['Chinese', ' Fast Food']",Not,45,100
1121,https://www.zomato.com/nagpur/kolkata-dum-biryani-roll-center-ayodhya-nagar/order,Kolkata Dum Biryani & Roll Center,,"['North Indian', ' Chinese', ' Fast Food']",-99,45,100
1122,https://www.zomato.com/nagpur/crisp-n-crunch-sadar/order,Crisp N Crunch,3.9,['Fast Food'],17,41,150
1123,https://www.zomato.com/nagpur/maggie-lovers-dhantoli/order,Maggie Lovers,,"['Biryani', ' North Indian', ' Street Food', ' Rolls', ' Chinese', ' Mughlai']",Not,48,150
1124,https://www.zomato.com/nagpur/pizza-station-pachpaoli/order,Pizza Station,3.9,"['Pizza', ' Fast Food']",20,45,200
1125,https://www.zomato.com/nagpur/bnb-kitchens-vivekanand-nagar/order,BnB Kitchens,3.9,"['North Indian', ' Finger Food', ' Fast Food', ' Lebanese']",42,33,250
1126,https://www.zomato.com/nagpur/cafe-theka-sadar/order,Cafe Theka,,"['Italian', ' Fast Food', ' Beverages', ' Maharashtrian', ' Sandwich']",Not,40,100
1127,https://www.zomato.com/nagpur/saoji-special-sandwiches-and-pizza-lakadganj/order,Saoji Special Sandwiches And Pizza,,"['Burger', ' Sandwich', ' Fast Food', ' Rolls']",Not,40,150
1128,https://www.zomato.com/nagpur/the-kings-shawarmaa-ramdaspeth/order,The King's Shawarmaa,3.3,['Lebanese'],800,32,150
1129,https://www.zomato.com/nagpur/4ks-cafe-sadar/order,4K's Cafe,,['Fast Food'],-99,28,150
1130,https://www.zomato.com/nagpur/roti-rice-kitchen-sitabuldi/order,Roti Rice Kitchen,,"['North Indian', ' Chinese']",Not,28,250
1131,https://www.zomato.com/nagpur/drunken-monkey-bajaj-nagar/order,Drunken Monkey,3.9,['Beverages'],74,34,200
1132,https://www.zomato.com/nagpur/firangi-momos-mohan-nagar/order,Firangi Momos,4.0,"['Momos', ' Rolls']",162,33,150
1133,https://www.zomato.com/nagpur/shaukeens-chinese-specialist-dharampeth/order,Shaukeens Chinese Specialist,3.4,['Chinese'],35,41,150
1134,https://www.zomato.com/nagpur/bbc-courtyard-kamptee-locality/order,BBC Courtyard,3.5,"['North Indian', ' Chinese', ' Continental', ' Desserts', ' Beverages']",46,39,300
1135,https://www.zomato.com/nagpur/hot-star-cafe-lakadganj/order,Hot Star Cafe,3.8,"['Fast Food', ' Rolls']",182,44,150
1136,https://www.zomato.com/nagpur/meals-on-wheels-gayatri-nagar/order,Meals On Wheels,,"['North Indian', ' Chinese']",Not,36,200
1137,https://www.zomato.com/nagpur/one-stop-hansapuri/order,One Stop,,"['Pizza', ' Sandwich', ' Fast Food', ' Beverages']",-99,33,250
1138,https://www.zomato.com/nagpur/crostino-express-nandanvan/order,Crostino Express,,"['Fast Food', ' Italian']",-99,32,150
1139,https://www.zomato.com/nagpur/scalers-jaripatka/order,Scalers,,['Fast Food'],-99,34,200
1140,https://www.zomato.com/nagpur/lateef-bakery-mominpura/order,Lateef Bakery,4.2,['Bakery'],161,27,100
1141,https://www.zomato.com/nagpur/the-little-hearts-kitchen-jaripatka/order,The Little Hearts Kitchen,3.1,"['Fast Food', ' Street Food', ' Beverages', ' Sandwich']",52,45,100
1142,https://www.zomato.com/nagpur/brinj-studio-ravi-nagar/order,Brinj Studio,3.9,"['North Indian', ' Chinese', ' Mughlai', ' Biryani']",40,49,200
1143,https://www.zomato.com/nagpur/brewin-cafe-bajaj-nagar/order,Brewin Cafe,3.9,['Fast Food'],67,38,200
1144,https://www.zomato.com/nagpur/crostino-express-nandanvan/order,Crostino Express,,"['Fast Food', ' Italian']",-99,32,150
1145,https://www.zomato.com/nagpur/scalers-jaripatka/order,Scalers,,['Fast Food'],-99,34,200
1146,https://www.zomato.com/nagpur/lateef-bakery-mominpura/order,Lateef Bakery,4.2,['Bakery'],161,27,100
1147,https://www.zomato.com/nagpur/the-little-hearts-kitchen-jaripatka/order,The Little Hearts Kitchen,3.1,"['Fast Food', ' Street Food', ' Beverages', ' Sandwich']",52,45,100
1148,https://www.zomato.com/nagpur/brinj-studio-ravi-nagar/order,Brinj Studio,3.9,"['North Indian', ' Chinese', ' Mughlai', ' Biryani']",40,49,200
1149,https://www.zomato.com/nagpur/brewin-cafe-bajaj-nagar/order,Brewin Cafe,3.9,['Fast Food'],67,38,200
1150,https://www.zomato.com/nagpur/gavran-tadka-ayodhya-nagar/order,Gavran Tadka,,['Maharashtrian'],-99,31,200
1151,https://www.zomato.com/nagpur/sk-biryani-center-wardhaman-nagar/order,SK Biryani center,,['North Indian'],-99,26,100
1152,https://www.zomato.com/nagpur/bombay-vada-pav-center-ayodhya-nagar/order,Bombay Vada Pav Center,,['Street Food'],-99,27,50
1153,https://www.zomato.com/nagpur/the-live-kitchen-3-ayodhya-nagar/order,The Live Kitchen,,"['North Indian', ' Chinese', ' Beverages', ' Kebab']",-99,33,150
1154,https://www.zomato.com/nagpur/bombay-to-punjab-sitabuldi/order,Bombay To Punjab,,"['Sandwich', ' North Indian']",-99,24,100
1155,https://www.zomato.com/nagpur/royal-chinese-pratap-nagar/order,Royal Chinese,,"['Chinese', ' Rolls']",-99,35,100
